"394"," SUBASTA SUB-JA-2017-78437"," Expediente: 0288/14","JUZGADO 1ª INSTANCIA 5 - FERROL"," Estado: Finalizada - [Fecha de conclusión: 04/12/2017 a las 18:00:00] ","CASA Nº 33, LA PEDREIRA, MEHÁ, MUGARDOS: PLANTA BAJA, PISO PRIMERO ALTO IZDA. Y DCHA.","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-78437&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"395"," SUBASTA SUB-JA-2017-79050"," Expediente: 0254/16","JUZGADO 1ª INSTANCIA 9 - A CORUÑA"," Estado: Finalizada - [Fecha de conclusión: 04/12/2017 a las 19:08:55] ","CONSTA EN EDICTO","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-79050&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"396"," SUBASTA SUB-JA-2017-75766"," Expediente: 0012/16","JUZGADO 1ª INSTANCIA 3 - FERROL"," Estado: Finalizada - [Fecha de conclusión: 30/11/2017 a las 18:00:00] ","Casa señalada con el nº 53 de la c/ Molino del viento, Ferrol. Compuesta de planta baja y bodega","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-75766&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"397"," SUBASTA SUB-JA-2017-78775"," Expediente: 0298/12","JUZGADO 1ª INSTANCIA 12 - A CORUÑA"," Estado: Finalizada - [Fecha de conclusión: 30/11/2017 a las 18:00:32] ","NAVE INDUSTRIAL EN PARDINEIROS, ARTEIXO. SUPERFICIE 726,4 M2","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-78775&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"398"," SUBASTA SUB-JA-2017-77903"," Expediente: 0048/14","JUZGADO 1ª INST E INSTRUCC. 1 - BETANZOS"," Estado: Finalizada - [Fecha de conclusión: 29/11/2017 a las 18:00:00] ","VIVIENDA EN EL GRUPO DE PROTECCION OFICIAL ""SALGADO TORRES""","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-77903&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"399"," SUBASTA SUB-JA-2017-78292"," Expediente: 0616/10","JUZGADO 1ª INST E INSTRUCC. 1 - SANTA MARTA DE ORTIGUEIRA"," Estado: Concluida - [Fecha de conclusión: 29/11/2017 a las 18:00:00] ","TRASTERO SITO EN CALLE RÍO AREAS, EDIFICIO MIRADOR, S/N","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-78292&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"400"," SUBASTA SUB-JA-2017-78412"," Expediente: 0138/14","JUZGADO 1ª INST E INSTRUCC. 1 - ARZUA"," Estado: Finalizada - [Fecha de conclusión: 27/11/2017 a las 18:00:00] ","VIVENDA EN LA CALLE MARTAGONA DEL MUNICIPIO DE MELIDE (A CORUÑA)","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-78412&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"401"," SUBASTA SUB-JA-2017-77316"," Expediente: 0129/15","JUZGADO 1ª INST E INSTRUCC. 2 - CARBALLO"," Estado: Finalizada - [Fecha de conclusión: 27/11/2017 a las 18:00:00] ","LOCAL COMERCIAL","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-77316&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"402"," SUBASTA SUB-JA-2017-78477"," Expediente: 0329/13","JUZGADO 1ª INSTANCIA 4 - SANTIAGO DE COMPOSTELA"," Estado: Cancelada","FINCAS URBANAS","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-78477&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"404"," SUBASTA SUB-JA-2017-75637"," Expediente: 9241/10","JUZGADO 1ª INSTANCIA 2 - FERROL"," Estado: Concluida - [Fecha de conclusión: 27/11/2017 a las 18:06:31] ","VISO , 3º IZDA CALLE TUY 5-7 NARON","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-75637&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"405"," SUBASTA SUB-JA-2017-78736"," Expediente: 9965/16","JUZGADO SOCIAL 2 - A CORUÑA"," Estado: Finalizada - [Fecha de conclusión: 27/11/2017 a las 18:59:12] ","VEHICULO TIPO TURISMO, MARCA RENAULT, MODELO GRAN TOUR 15 D","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-78736&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"406"," SUBASTA SUB-JA-2017-78779 (2 lotes) "," Expediente: 0149/15","JUZGADO SOCIAL 2 - A CORUÑA"," Estado: Finalizada - [Fecha de conclusión: 27/11/2017 a las 19:36:02] ","Subasta con varios lotes. Lote 1: VEHICULO TIPO PICKUP, MARCA FORD, MODELO F250D, MATRICULA PO688BHH Lote 2: REMOLQUE MARCA INBA MODELO INPB 31.2","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-78779&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"407"," SUBASTA SUB-JA-2017-73164"," Expediente: 0043/17","JUZGADO 1ª INSTANCIA 7 - A CORUÑA"," Estado: Cancelada","LOCAL COMERCIAL","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-73164&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"408"," SUBASTA SUB-JV-2017-78227"," Expediente: 0198/14","JUZGADO MERCANTIL 1 - A CORUÑA"," Estado: Finalizada - [Fecha de conclusión: 23/11/2017 a las 03:31:25] ","VIVIENDA Y PLAZA DE GARAJE EN PALAVEA","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JV-2017-78227&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"409"," SUBASTA SUB-JA-2017-77762"," Expediente: 0011/15","JUZGADO 1ª INST E INSTRUCC. 1 - NOIA"," Estado: Finalizada - [Fecha de conclusión: 23/11/2017 a las 18:00:00] ","VEHICULO","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-77762&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"410"," SUBASTA SUB-JA-2017-78152"," Expediente: 0097/15","JUZGADO 1ª INST E INSTRUCC. 4 - BETANZOS"," Estado: Finalizada - [Fecha de conclusión: 23/11/2017 a las 18:00:00] ","PISO PRIMERO, SUPERFICIE CONSTRUIDA 86,35 M.PLAZA DE GARAJE Nº14","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-78152&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"411"," SUBASTA SUB-JA-2017-69054"," Expediente: 0045/15","JUZGADO 1ª INST E INSTRUCC. 2 - BETANZOS"," Estado: Finalizada - [Fecha de conclusión: 22/11/2017 a las 18:00:00] ","SE SUBASTA 1/2 DE VIVIENDA SEGUNDA PLANTA EN RUA AMARELLA DE LA LOCALIDAD DE RIBEIRA","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-69054&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"412"," SUBASTA SUB-JA-2017-74968"," Expediente: 0105/13","JUZGADO 1ª INST E INSTRUCC. 1 - CORCUBION"," Estado: Finalizada - [Fecha de conclusión: 22/11/2017 a las 18:00:00] ","FINCA Nº490-M DE LA ZONA DE SAN ADRIÁN DE TOBA,CEE. CON SUPERFICIE DE 824 METROS CUADRADOS","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-74968&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"413"," SUBASTA SUB-JA-2017-74966"," Expediente: 0102/13","JUZGADO 1ª INST E INSTRUCC. 1 - CORCUBION"," Estado: Cancelada","SEGUNDA PLANTA,CON CUATRO DORMITORIOS,SALÓN-.COCINA,DESPENSA,BAÑO,ASEO.125 METROS CUADRADOS","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-74966&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"414"," SUBASTA SUB-JV-2017-78433"," Expediente: 0362/15","JUZGADO 1ª INSTANCIA 11 - A CORUÑA"," Estado: Concluida - [Fecha de conclusión: 22/11/2017 a las 18:06:10] ","LOCAL DESTINADO A VIVIENDA SITO EN RÚA CASTRO Nº 6.2º DE ARTEIXO A CORUÑA","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JV-2017-78433&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"415"," SUBASTA SUB-JV-2017-77656 (2 lotes) "," Expediente: 0350/14","JUZGADO MERCANTIL 1 - A CORUÑA"," Estado: Finalizada - [Fecha de conclusión: 21/11/2017 a las 01:24:39] ","Subasta con varios lotes. Lote 1: PARCELA EN MONTESALGUEIRO Lote 2: NAVE INDUSTRIAL EN EL POLIGONO INDUSTRIAL ESPIRITU SANTO","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JV-2017-77656&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"416"," SUBASTA SUB-JV-2017-76985"," Expediente: 0419/14","JUZGADO MERCANTIL 1 - A CORUÑA"," Estado: Cancelada","LOCAL COMERCIAL EN C/ NOVOA SANTOS DE A CORUÑA","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JV-2017-76985&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"417"," SUBASTA SUB-JA-2017-74321"," Expediente: 0429/10","JUZGADO 1ª INSTANCIA 3 - FERROL"," Estado: Finalizada - [Fecha de conclusión: 20/11/2017 a las 18:00:00] ","VIVIENDA EN CALLE MONASTERIO MONFERO Nº 53, 4º IZDA. DE FERROL. DE 62,85 M2 UTILES.","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-74321&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
"418"," SUBASTA SUB-JA-2017-74551"," Expediente: 0058/16","JUZGADO 1ª INST E INSTRUCC. 1 - NOIA"," Estado: Finalizada - [Fecha de conclusión: 20/11/2017 a las 18:00:00] ","LOCAL COMERCIAL","https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2017-74551&idBus=_RGdlaDR2UXgrWWlnV01jMEU1dWtjSEYxemJoYTY5SFVXYmI1SHAwNWJZYml3UmxUYTVHVnI0K28xWGw4dmxnaEtBcU1ZenNEWXl6TjN1cEVhb0Z5V3RiMjJ1S0dycW9UM3EzNDJMT2VGeHJLMVBsZjNXOSt0d3cxTGR1bWhQQW9Fc2QydDE4S3gvODZncFJ4TWdDa0V0YzBHbGMwZG1qMW1PTjdkUDdvRGN2RDkvbjhBcXluTWdHMG01aVg2OXNtQ1ZEalY3VUZFVFQvY2N0eVVKU1NFMG5NcnU5TjRzWDV2akxYblZ4aGN1dmE1UVRlZUVqdmhnRWxIejNFb082ZmZlYkkrRk1EWHhucklXQXNEOU90T2toNzB0MzBTNjBuakJGUnN4Zk54VG89"
